funded_amnt,int_rate,installment,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_bad
5975,7.42%,185.65,21.53,0,2,9,0,30326,46.1,29,0
20000,14.96%,692.9,10.12,2,5,13,0,13925,55.5,40,0
20000,17.88%,506.57,8.38,0,0,5,0,72318,97.7,9,0
12000,13.24%,405.72,11.96,0,0,5,0,8671,61.5,8,0
4000,9.63%,128.38,24.5,0,1,12,0,139544,70.1,19,0
7550,13.22%,255.2,13.49,0,0,10,0,13847,74.4,22,1
8000,13.85%,272.84,15.73,0,1,7,0,8342,87.8,9,0
20000,13.22%,676.02,9.32,0,1,8,0,16821,80.5,17,0
25000,14.96%,866.13,6.3,0,2,7,0,3793,14.3,23,0
15000,14.65%,517.42,9.49,0,2,18,0,13345,21.6,36,0
24000,11.72%,793.94,8.39,0,8,5,0,16298,80.7,10,0
6500,9.91%,209.47,17.25,1,1,9,0,2387,53,17,0
5000,6.76%,153.85,11.94,0,1,8,0,6685,10.6,37,0
1500,13.48%,50.89,0.63,0,1,2,0,238,47.6,4,1
13250,17.58%,476.24,18.55,1,1,7,0,5584,76.5,22,1
7200,11.71%,238.15,11.8,0,1,6,0,11571,80.9,12,0
8400,17.19%,209.63,17.18,1,5,10,0,4362,49,25,0
14000,13.43%,321.64,22.88,0,1,16,0,5562,36.6,37,0
3500,11.49%,115.4,19.9,0,6,4,0,1557,50.2,9,1
12000,5.42%,361.92,15.36,0,0,16,0,4751,17.2,31,0
8000,13.35%,183.47,14.9,0,1,11,0,5818,82.1,16,1
12000,6.91%,370.04,18.1,0,1,7,0,16200,80.6,17,0
20000,14.17%,467.13,18.2,0,1,7,0,17700,39.3,12,1
5000,17.99%,126.94,7.83,0,1,9,0,7082,35.2,20,0
6000,13.04%,202.28,10.77,0,6,8,0,244,8.7,25,0
15850,13.80%,367.17,25.02,0,2,17,0,28038,44.6,32,0
7750,7.51%,241.11,3.91,0,2,17,0,13481,18.1,25,0
2400,13.23%,54.9,13.96,2,0,2,0,0,0,13,0
17000,12.18%,566.1,15.8,0,1,9,0,21441,80.6,33,1
5600,11.49%,123.14,3.75,0,0,2,0,1599,8.3,4,0
9400,13.16%,317.44,24.31,0,1,13,0,23802,59.2,26,1
13000,10.59%,423.09,6.67,0,1,19,0,12719,29.2,28,0
10000,15.27%,347.98,0.89,0,2,8,0,2798,18.1,26,0
7500,16.77%,266.54,12.84,0,0,6,0,37910,98,14,0
24000,17.88%,607.88,12.35,0,1,13,0,24261,92.2,39,0
5000,7.14%,154.7,8.33,0,0,6,0,28209,58.4,27,0
14125,15.23%,337.75,20.3,0,1,7,0,11275,78.8,8,0
2000,10.75%,65.25,21.28,0,2,11,0,13824,64.3,15,0
16500,11.71%,364.62,3.13,0,0,8,0,2096,23,17,0
6000,13.57%,203.82,10.84,0,1,14,0,3962,56.6,15,0
6500,10.99%,212.78,7.69,0,0,6,1,27655,73.4,14,0
18650,9.91%,601,21.31,0,1,7,0,23159,81.5,26,0
3800,6.54%,116.54,24.82,0,0,18,0,34766,33.5,55,0
4000,7.66%,124.72,15.5,0,3,18,0,1778,6.6,33,0
7200,14.27%,247.03,15.28,0,0,2,0,0,NA,25,0
13000,18.25%,331.89,13.92,0,1,11,0,13207,52.8,25,0
5200,13.92%,177.52,8.09,0,0,5,0,6194,53.4,8,0
25000,15.33%,870.71,20.39,0,6,24,0,7820,14.4,49,0
4000,18.78%,146.18,19.2,0,9,11,0,3014,55.8,13,0
7975,5.79%,241.86,9.99,0,1,7,0,11869,47.5,23,0
8000,12.68%,268.33,5.93,1,0,8,1,3336,39.7,24,0
10000,16.02%,351.67,18.68,0,0,23,0,27829,67.1,54,0
10000,7.51%,311.11,24.46,0,1,11,0,13043,32.3,50,1
12000,10.37%,389.3,20.49,0,3,9,0,4473,68.8,15,0
5000,7.49%,155.51,16.45,0,0,10,0,129071,90.9,26,0
9600,16.29%,338.89,17.82,0,2,23,0,7611,56.4,32,0
25000,11.66%,826.31,18.88,0,0,10,0,16694,33.1,17,0
20000,6.17%,609.99,10.53,0,0,7,0,6677,17.5,28,0
15000,9.91%,483.38,24.41,0,1,8,0,28770,53.4,16,0
11000,15.33%,383.12,24.12,0,2,22,0,18107,68.8,53,0
13000,18.25%,331.89,17.18,0,2,10,0,13149,79.7,16,0
6600,14.54%,227.31,12.54,0,1,7,0,3367,91,16,1
5000,15.99%,121.57,18.49,0,2,7,1,4711,69.3,15,0
10000,13.49%,339.31,4.76,0,0,14,0,2227,31.8,18,1
8000,7.49%,248.82,6.24,0,2,15,0,7338,14.6,17,0
13000,10.38%,421.8,11.63,0,1,10,0,9594,44.2,13,0
8000,18.17%,203.89,17.03,0,8,9,0,22654,81.2,29,0
2800,14.26%,96.06,18.29,1,0,16,0,12995,31.6,23,0
25000,20.03%,662.77,23.01,0,0,11,0,21389,62,22,1
10900,7.88%,340.97,21.32,0,1,12,0,36780,39.9,30,0
16000,7.90%,500.65,24.66,0,0,8,0,29485,81,28,1
3250,14.26%,111.5,19.2,0,2,8,0,9625,49.1,16,0
15250,15.95%,535.77,19.11,0,0,6,0,9178,92.7,17,1
14000,7.91%,438.13,5.23,0,1,10,0,45763,39.8,26,0
12000,10.75%,259.42,16.3,0,0,10,0,75881,42.7,22,0
12500,7.88%,391.01,2.4,0,0,6,0,3701,17.1,10,0
11625,13.49%,394.45,19.33,0,1,17,0,19979,84.7,31,0
4650,13.49%,157.78,17.18,0,1,14,0,16564,52.8,34,0
10000,5.79%,303.27,2.16,0,0,5,0,2701,7.2,17,0
3000,13.92%,102.42,8.77,0,0,8,0,8901,65.4,10,0
3000,15.65%,104.96,1.68,1,2,6,0,2654,39,14,0
4200,12.49%,140.48,7.68,0,1,7,0,6670,72.5,9,0
6000,12.80%,201.59,3,0,1,3,0,884,55.2,4,0
5525,12.68%,185.31,7.46,0,2,4,1,0,0,25,0
5000,7.49%,155.51,3.41,0,0,2,0,3053,14.5,7,0
10000,9.99%,322.63,15.59,1,1,7,0,2061,51.5,18,0
3500,10.37%,113.55,21.64,0,1,9,0,28707,84.9,20,0
8000,10.25%,259.08,20.55,0,0,6,0,16166,74.2,11,0
25000,20.16%,931.13,13.07,0,1,4,0,0,0,9,0
11200,6.17%,341.59,6.74,0,0,6,0,11797,22.1,15,0
4500,13.11%,151.86,11.33,0,0,6,0,2979,45.8,17,0
20000,14.54%,688.81,20.29,0,3,21,1,19879,55.1,42,0
30750,22.35%,855.42,23.47,0,3,3,0,10336,65.8,8,1
9000,7.88%,181.98,4.06,0,0,6,0,2259,13.6,9,1
12000,11.14%,393.65,2.37,0,0,13,0,10944,29.8,24,0
12000,10.38%,389.36,19.17,0,2,9,0,14063,36.3,29,0
13375,6.92%,412.5,20.6,0,0,14,0,30818,48.2,39,0
6200,9.91%,199.8,20.64,0,2,7,0,6533,47.7,12,1
7750,12.21%,258.2,17.78,0,0,6,0,14610,76.9,13,1
5000,15.20%,173.82,21.1,0,1,4,1,461,92.2,14,0
3375,12.53%,112.95,24.2,0,0,10,0,15813,79.1,15,0
7000,10.37%,150.01,1.17,0,0,3,0,3278,17.5,3,0
13425,11.86%,297.69,21,1,1,12,0,7368,22.6,15,0
8000,7.51%,248.88,10.99,0,0,12,0,7693,15.1,14,0
12000,5.42%,361.92,8.18,0,1,7,0,2914,15.9,12,0
15000,16.77%,533.08,12.97,0,0,12,0,19583,94.1,15,0
5600,12.61%,187.64,2.07,0,1,7,0,2657,32.2,9,0
9250,12.53%,309.57,0.92,0,1,4,0,3498,47.9,9,1
20000,11.11%,655.82,6.65,0,0,4,0,13172,52.7,9,0
4400,5.42%,132.71,9.25,0,0,13,0,4641,9.5,24,0
1000,6.03%,30.44,25.17,0,0,9,0,15217,39,34,0
7400,21.36%,201.7,8.99,0,1,9,0,9501,64.2,10,1
4300,10.74%,140.25,6.09,0,0,6,0,5476,70.2,7,0
3000,14.27%,102.93,16.63,0,0,13,0,15668,79.5,28,0
2500,6.03%,76.09,2.96,0,0,8,0,514,3.2,20,0
14600,21.59%,399.85,21.55,0,1,30,0,28580,67,60,1
12000,12.69%,271.14,10.44,0,0,5,0,6207,78.6,11,0
22000,11.03%,720.57,17.39,0,1,15,0,18913,34.1,26,0
3200,16.49%,113.28,9.07,2,0,2,0,768,76.8,6,0
3200,13.11%,107.99,17.86,0,0,5,0,15028,88.4,10,1
5000,9.63%,160.47,7.96,0,0,7,0,11107,79.3,11,0
10325,6.91%,318.39,14.35,0,1,14,0,25626,49.9,32,0
20000,18.54%,513.77,17.25,0,2,21,0,28979,79.8,29,0
4000,13.99%,93.06,0.55,0,1,3,0,448,17.2,6,0
35000,23.22%,991.1,17.99,0,3,25,0,43263,56.5,58,0
5000,8.90%,158.77,23.19,0,2,6,0,4592,79.2,15,0
6000,7.66%,187.08,7.2,0,0,6,0,7320,84.1,21,0
8600,14.09%,294.31,17.48,0,1,5,0,8585,93.3,15,0
9000,7.51%,279.99,20.77,0,1,13,0,296,0.9,32,0
20000,13.49%,460.1,25.23,0,0,7,0,20707,75,20,0
10000,5.42%,301.6,10.41,0,0,11,0,11532,42.4,24,0
20000,11.11%,435.95,8.57,0,2,9,0,5023,34.4,28,0
12225,20.53%,327.51,24.73,0,7,17,0,10929,41.9,26,0
30800,17.88%,780.11,12.61,0,0,10,0,31980,87.5,23,0
20000,19.42%,523.45,19.79,0,1,11,0,9000,72.6,16,0
25000,11.49%,549.69,15.49,0,0,15,0,35788,22.9,39,0
16775,14.46%,577.09,19.52,0,2,7,1,21888,81.9,18,0
30000,12.42%,673.72,18.56,0,0,11,0,4575,20.4,17,0
9600,7.51%,298.67,27.34,0,0,10,0,10204,74.8,28,1
2650,6.91%,81.72,5.82,0,1,6,0,5586,42,15,0
12000,9.91%,254.44,8.8,0,1,7,0,8935,38.7,15,0
8800,10.99%,288.06,10.92,0,0,12,0,14491,70,34,0
24000,19.69%,888.14,10.91,0,0,6,0,22456,88.5,10,0
12000,10.00%,254.97,18.81,0,0,9,0,9266,30.9,12,0
13000,15.58%,313.25,12.28,0,0,11,0,13,0.2,19,1
3250,10.36%,105.42,17.45,1,2,6,0,0,0,11,0
21000,11.86%,465.65,8.69,0,0,7,0,17858,61.2,32,0
5500,10.74%,118.88,6.33,0,0,3,0,7413,43.4,11,0
9000,14.22%,308.56,17.3,0,2,7,0,10689,86.9,23,0
20000,12.99%,454.96,22.69,0,1,11,0,11127,49.7,23,0
15600,20.99%,421.95,16.01,0,2,11,0,24554,97.4,18,0
1000,8.94%,31.78,0.25,0,0,4,0,165,1.1,5,0
7000,11.71%,231.54,24.24,0,1,10,0,14450,93.2,32,0
2000,16.70%,71.01,1.77,0,0,3,0,13757,98.3,12,1
15500,16.69%,382.64,23.3,0,5,18,0,23983,55.8,34,0
12000,14.26%,411.67,16.28,0,0,5,0,26331,96.9,8,0
10000,7.51%,311.1,8.97,0,2,7,0,7158,46.2,19,0
6000,7.88%,187.69,21.11,0,2,12,0,10653,37,27,0
12000,14.65%,283.28,18.67,0,1,16,0,21119,52.4,31,0
4000,14.22%,137.14,8.73,0,0,4,0,1569,82.6,5,1
7000,11.49%,230.8,2.09,0,0,5,0,2472,15.3,8,0
15000,14.26%,514.59,9.65,0,4,10,0,5516,44.1,19,0
10000,6.54%,306.68,15.38,0,0,11,0,4573,51.4,20,0
17950,11.99%,596.12,12.07,1,0,6,0,17974,86.8,20,0
1400,5.79%,42.46,3.5,0,0,10,1,2741,11.6,18,0
7200,13.80%,166.79,20.25,0,3,14,0,15070,58.6,32,0
10000,9.62%,210.61,15.52,0,0,8,0,18647,84.7,23,0
25000,15.23%,597.78,24.37,0,3,10,0,11390,47.7,27,0
3000,8.94%,95.32,7.44,1,1,7,0,9166,27,15,0
18000,13.49%,610.75,16.4,0,0,16,0,14828,46.6,37,0
27000,10.65%,582.35,24.06,0,0,10,0,26817,54.7,35,0
8500,15.20%,203.11,18.57,0,2,13,0,8973,69,28,0
5000,12.80%,167.99,19.02,0,1,1,0,0,0,1,0
15000,9.88%,483.16,13.51,0,1,11,0,12588,34,16,0
12000,7.66%,374.16,9.57,0,0,16,0,34991,56.2,20,0
17500,12.53%,585.67,23.35,0,0,9,0,13042,52.2,22,0
3000,5.99%,91.26,3.97,0,1,8,0,539,4.6,27,0
6350,7.49%,197.5,12.3,0,0,6,0,547,2.4,8,1
16750,10.59%,545.13,18.11,0,0,8,0,19061,39.6,11,0
15250,6.91%,470.25,22.13,0,0,6,0,33214,64.6,14,0
25000,17.88%,902.31,17.04,0,0,11,0,79576,99.5,34,0
6800,8.49%,214.63,9.12,0,1,6,0,5849,39.8,18,0
3000,9.99%,96.79,19.88,0,0,5,0,1514,18.9,7,0
3400,17.49%,85.4,8.4,0,0,6,1,4653,84.6,20,0
11250,13.16%,379.92,18.69,0,2,10,0,11197,81.7,31,0
12000,18.43%,436.44,0,0,6,2,0,0,0,9,0
2000,11.49%,65.95,21.48,1,3,8,0,17016,93.5,19,1
15000,10.38%,486.69,17.9,0,0,5,0,22879,59,23,0
1200,9.96%,38.7,1.13,0,2,2,0,613,76.6,7,0
15000,16.40%,530.33,23.8,0,2,29,0,14275,29.3,56,0
24000,19.69%,888.14,4.66,0,0,10,0,19769,74,12,0
5825,14.27%,199.85,20.21,0,1,9,0,13097,74.8,17,0
12000,10.37%,257.16,7.21,0,0,13,0,660,3.7,31,0
11000,10.37%,235.73,21.38,0,0,5,0,2598,42.6,16,0
28000,7.90%,876.13,9.81,0,1,12,0,9835,21.5,29,0
15250,12.69%,344.57,26.62,0,0,4,0,29590,83,15,0
7500,14.72%,258.97,24.68,1,1,8,1,5653,46.3,21,0
2000,10.36%,64.88,9.56,0,0,6,0,5626,89.3,26,0
20000,19.04%,733.53,23.02,0,8,5,0,28461,93.6,14,0
15000,12.68%,338.85,16.89,0,0,11,0,39130,65.8,25,1
2500,15.33%,87.08,17.81,0,0,5,0,8754,90.2,10,1
20000,14.11%,684.58,21.4,0,2,20,0,12531,30.1,33,0
6500,13.35%,220.11,22.37,0,0,24,0,62853,76.7,52,0
12000,10.99%,392.81,14.15,0,1,15,0,59318,75.1,38,0
15000,18.99%,389.03,12.29,1,3,8,0,1339,7.4,18,0
12000,7.29%,372.12,22.95,0,1,8,0,6424,30.8,12,0
35000,20.89%,944.71,18.24,1,1,4,0,12966,86.4,23,1
14950,6.91%,295.4,18,0,2,10,0,9648,37.1,34,0
7000,13.49%,237.52,8.36,0,2,9,0,868,4.5,17,0
18000,11.26%,591.54,10.93,0,0,11,0,29596,30.8,21,1
7000,16.45%,171.91,17.97,0,5,13,0,16419,94.4,22,0
7000,10.36%,149.98,8.85,0,0,5,0,324,2.1,21,0
7000,9.63%,224.66,13.79,0,0,8,0,20571,49.6,25,0
20000,10.37%,648.83,8.79,0,0,7,0,13964,70.9,17,0
7500,7.90%,234.68,4.26,0,0,3,0,0,0,19,0
8000,13.61%,184.54,11.82,0,2,7,0,3150,16.3,13,0
7000,13.61%,237.92,17.75,0,0,13,0,9493,84.8,18,0
7000,6.03%,213.05,21.05,0,0,7,0,728,8.1,12,0
20000,10.74%,652.32,4.78,0,0,11,0,37200,66.2,20,0
2500,6.99%,77.19,8.28,0,0,10,0,89,0.3,39,0
16000,15.33%,557.26,15.31,0,0,7,0,12424,80.4,24,1
4500,7.29%,139.55,2.93,0,0,9,0,4299,42.5,16,0
10000,10.00%,322.68,18.7,0,1,11,0,8868,48.7,29,0
1200,6.99%,37.05,13.1,0,2,6,0,8516,72.2,22,0
8000,12.23%,266.6,2.08,0,2,4,0,1195,20.3,7,0
9000,8.94%,285.95,7.58,0,1,5,0,10308,35.2,12,0
4200,10.74%,136.99,24.93,0,0,22,0,91053,61.2,49,0
9100,6.91%,280.61,23.4,0,0,21,0,66427,26.6,50,0
12000,17.93%,433.41,13.08,0,4,19,3,99754,96.7,37,0
6250,11.49%,137.43,29.57,0,1,7,0,3118,29.7,14,0
20000,13.57%,679.37,20.03,0,1,8,0,28296,70.7,17,0
7200,13.61%,166.08,14.05,0,0,6,0,3087,88.2,15,0
9200,9.32%,293.91,8.35,0,0,11,0,2719,4.6,21,0
1500,7.74%,46.83,3.42,0,0,4,0,1721,8.6,9,0
5000,15.37%,174.24,0.32,0,1,3,0,260,10.4,8,0
7000,9.62%,147.43,12.8,0,0,6,0,6973,58.1,9,0
4375,14.82%,151.28,26.24,0,0,14,0,150334,87.7,22,0
30000,5.99%,912.53,23.84,0,0,15,0,3784,7.1,39,0
12000,6.92%,370.09,8.02,0,0,8,0,12079,31.7,26,0
5000,10.99%,163.68,6.55,0,1,6,1,958,12.1,11,0
15000,7.49%,466.53,4.18,0,0,9,0,603,0.9,26,0
3000,7.14%,92.82,12.85,0,0,8,0,3210,12.7,11,0
6400,9.67%,205.52,8.45,1,0,5,0,11011,84.7,12,0
7000,10.08%,226.14,18.91,1,0,7,0,9379,10.9,20,0
12000,11.48%,395.63,13.87,0,2,15,0,15684,42.4,34,0
2500,13.67%,85.05,4.19,1,4,5,1,2368,21.5,21,0
12000,12.09%,399.09,11.04,1,0,14,0,9931,29.6,22,1
1500,17.56%,37.74,18.72,0,3,8,0,4011,85.3,8,0
10000,15.27%,347.98,7.99,1,1,3,0,97,13.9,9,1
4000,14.61%,137.91,4.92,0,1,4,0,1737,48.2,4,0
10475,17.03%,373.62,23.22,0,1,15,0,19508,68,29,0
10000,11.99%,332.1,18.79,0,0,16,0,7796,54.9,38,0
20000,19.29%,522.01,12.39,0,0,14,0,10061,39.9,24,0
20000,6.91%,616.72,22.4,0,0,11,0,29680,48.7,27,0
15575,15.23%,372.42,24.39,0,2,7,0,56668,89.4,16,1
6800,15.99%,239.04,8.87,0,1,9,0,2004,12.8,22,0
12000,13.85%,409.26,4.33,0,4,6,0,2011,11.2,9,0
9000,7.14%,278.48,5.07,0,3,6,0,6406,30.8,13,0
8000,15.33%,278.63,9.8,0,3,10,1,10215,71.9,21,0
2000,10.65%,65.15,5.57,0,0,4,0,1968,50.5,5,0
4300,11.99%,142.81,1.51,0,0,4,1,4546,54.8,12,0
7200,8.90%,228.63,10.62,0,0,6,0,9407,85.5,7,0
6000,7.88%,121.32,8.25,0,1,20,0,6927,7,42,0
3075,11.83%,101.89,12.91,0,2,10,0,18988,60.7,10,0
10000,17.99%,361.48,20.87,1,1,5,0,11574,91.9,19,0
2700,14.27%,92.64,24.6,0,0,7,0,17051,78.3,9,0
1500,5.99%,45.63,21.49,0,0,6,0,7938,49.3,12,0
7500,11.97%,249,7.89,1,3,17,0,13068,30.6,42,0
25000,15.57%,873.63,6.74,0,1,5,0,16481,99.9,24,1
12000,13.80%,277.98,11.12,0,2,7,1,2853,23.8,17,0
10000,8.90%,317.54,1.42,0,2,3,0,2560,8.5,9,0
4000,11.83%,132.54,1.57,0,1,4,0,49680,85.2,6,0
7200,7.49%,223.94,16.62,0,0,9,0,9189,74.1,32,0
12000,16.29%,423.61,16.85,0,0,6,0,22936,96.4,15,0
6800,7.49%,211.5,13.07,0,0,19,0,9768,9.1,46,0
4800,13.72%,163.41,6.28,0,1,6,0,4400,92.2,17,0
30000,19.03%,778.72,10.81,0,2,14,0,30166,71.7,30,0
20000,10.65%,651.47,14.29,1,0,12,0,17607,61.1,38,0
11000,13.49%,253.06,10.94,0,0,10,0,1735,24.1,31,0
10000,9.99%,322.63,16.26,0,2,4,0,18578,72.3,13,0
8000,15.13%,277.84,6.73,0,0,8,0,23522,60.2,16,0
10000,9.62%,320.9,13.54,0,3,12,0,21482,50.6,22,0
10000,11.14%,328.04,9.64,0,5,9,0,61034,37.6,26,0
15900,13.49%,539.5,23.6,0,0,15,0,30423,71.4,26,0
5000,12.18%,166.5,20.18,0,1,11,0,163522,85.4,25,0
7000,8.00%,219.36,16.27,0,0,8,0,14335,35.3,19,1
6000,7.14%,185.65,13.15,0,0,10,0,99412,17.8,22,0
10000,13.92%,341.37,21.65,0,0,12,0,19641,86.5,16,0
12950,8.88%,411.09,9.43,0,1,8,0,14877,79.1,28,0
18000,17.51%,452.3,9.5,0,3,14,0,6251,55.2,24,0
7500,11.97%,249,10.94,0,3,12,0,6450,70.9,13,0
5000,15.62%,174.85,22.24,0,1,6,1,7171,87.5,13,0
6475,6.91%,199.67,8.83,0,0,5,0,6381,26.7,26,0
7500,9.32%,239.61,22.83,0,3,9,0,1447,6.9,21,0
12000,7.88%,375.38,15.01,0,1,12,0,995,2.5,19,0
10000,13.79%,340.76,20.29,0,0,7,0,16354,63.6,7,0
11000,13.11%,371.2,4.5,0,0,5,0,1210,24.2,11,0
2000,5.42%,60.32,12.37,0,1,8,0,3340,15.9,21,0
8000,10.37%,171.44,10.32,0,0,9,0,17933,72.3,25,1
6000,9.91%,193.35,14.95,0,0,5,0,30376,94.9,19,0
20000,16.70%,710.03,21.8,0,0,25,0,39926,78.3,57,0
6600,11.11%,143.87,3.59,0,0,3,1,3666,15.9,12,1
13500,10.74%,291.78,24.03,0,0,9,0,23129,72.5,26,0
5000,12.69%,167.73,18.98,1,0,17,0,10590,55.7,42,0
4000,10.00%,129.07,13.5,0,0,6,0,7083,37.1,8,0
5000,13.61%,169.95,13.47,1,3,9,0,12436,93.5,27,0
12325,16.40%,302.35,5.9,0,0,3,0,11072,17.2,3,0
8000,7.88%,161.76,14.78,0,2,16,0,4859,13.1,27,0
6125,6.17%,186.81,12.92,0,0,8,0,6475,32.2,18,0
3000,19.69%,78.97,11.9,1,1,5,0,1182,73.9,17,0
5000,14.61%,172.38,6.36,0,4,8,0,4680,20.3,22,0
1350,14.38%,46.39,21.34,0,24,20,0,25254,53.1,28,0
3200,15.62%,111.91,8.43,0,0,2,0,8102,96.5,4,0
5875,13.23%,134.37,15.78,0,2,8,0,4900,39.8,19,1
8000,10.00%,169.98,23.95,0,0,5,0,27363,57.2,19,0
7200,6.92%,222.06,8.26,0,1,8,0,12483,28.9,16,0
10000,7.29%,310.1,16.37,0,0,5,0,6639,67.1,32,0
8000,12.53%,267.73,11.17,0,0,8,0,1150,13.9,17,0
3000,13.98%,102.51,1.33,0,0,3,0,2068,28.3,5,0
5600,13.55%,190.18,6.77,0,0,4,0,4885,57.5,6,0
15000,17.80%,379.28,24.93,0,0,12,0,138529,98.9,26,0
5000,15.33%,174.15,7.09,0,0,4,1,482,34.4,10,0
6400,15.21%,152.97,20.08,0,2,12,0,13519,70.4,35,0
25000,20.16%,931.09,8.04,0,1,7,0,14729,85.6,8,1
2100,13.11%,70.87,19.04,0,0,7,0,4285,62.1,9,0
12000,10.99%,392.81,21.21,0,1,7,0,4602,53.5,21,0
1500,16.82%,53.35,3.16,0,0,3,0,2761,83.7,4,0
6000,8.00%,188.02,14.08,0,1,11,0,2573,16.3,20,0
10000,13.55%,339.6,10.14,1,1,9,0,3608,37.6,20,0
4000,12.87%,134.53,10.51,0,1,8,0,5782,96.4,23,0
30000,13.49%,690.15,22.85,0,2,11,0,4666,26.2,46,0
16000,15.33%,383.42,17.25,0,3,10,0,29810,49.8,17,1
4000,15.27%,95.73,7.13,0,1,8,0,2640,15.8,8,0
5000,12.53%,167.34,11.81,1,1,9,0,1278,63.9,33,0
24000,10.37%,514.31,14.56,0,0,12,0,26291,38.4,29,0
18000,11.78%,595.97,17.43,0,0,17,0,29046,41.8,30,0
10000,8.49%,315.63,8.71,0,4,10,0,4384,20.3,27,0
15000,10.99%,491.01,23.87,0,0,12,0,6238,46.9,22,0
12000,14.65%,283.28,13.68,0,1,19,0,20659,37.8,43,0
4100,17.58%,147.37,12.86,0,0,5,0,1897,99.8,16,0
7000,16.08%,246.38,22.74,1,0,15,0,13910,77.7,26,0
25000,15.20%,869.09,6.47,0,0,14,0,30373,84.8,32,0
7500,10.75%,162.14,5.25,0,2,19,0,5053,3.1,45,0
5000,14.79%,172.82,8.34,0,2,7,0,6396,89.4,12,1
6400,10.99%,209.5,13.74,0,1,3,0,264,37.7,7,0
5600,7.49%,174.17,13.22,2,0,4,0,2227,55.7,14,0
10500,14.83%,248.86,1.53,7,4,12,0,1690,35.2,39,0
16000,10.00%,516.28,10.24,0,0,5,1,9860,48.1,28,0
20000,8.49%,631.26,11.85,0,1,11,0,20216,45.4,27,0
5000,8.59%,158.06,9.04,0,0,6,0,363,2,7,1
1000,13.98%,34.17,15.86,0,0,10,0,11615,93.7,28,0
5250,11.49%,173.1,19.14,0,0,13,0,7716,36.4,17,0
18000,10.38%,584.03,19.01,0,0,10,0,19600,55.6,28,0
18000,11.11%,392.36,9.57,0,0,12,0,23759,33.1,42,0
15250,15.05%,529.05,11.76,0,2,9,0,10244,43.2,17,0
10000,17.27%,357.88,5.73,0,0,3,0,11464,91,9,0
7000,9.99%,225.84,10.06,0,0,5,0,9406,49.5,10,0
3800,12.98%,86.43,17.47,0,0,6,0,1323,49,13,0
1000,10.99%,21.74,5.34,0,0,10,0,1427,6.3,31,0
12375,14.91%,293.82,22.9,0,1,12,0,14881,69.9,29,1
3800,14.35%,130.53,22.5,0,0,5,0,5961,90.6,6,0
10500,11.89%,348.23,11.2,0,4,7,0,11371,54.1,26,0
9600,10.78%,313.3,14.06,0,2,11,0,4781,15.5,21,1
12000,11.99%,398.52,12.83,0,1,10,0,24388,49.3,16,0
16000,14.35%,549.57,18.3,1,3,9,0,14306,50,42,1
5000,10.99%,163.68,12.27,0,1,3,0,5502,36.7,5,0
19000,16.02%,462.25,22.32,0,0,14,0,25537,77.3,19,1
4800,15.23%,166.94,11.96,0,1,4,0,2146,53.6,17,0
25000,11.71%,552.46,13.38,0,2,16,0,7414,8.3,26,0
11000,11.83%,364.48,19.67,0,0,18,1,32818,87.1,37,0
15000,16.00%,527.36,12.65,0,1,13,0,1756,31.4,18,0
7575,6.99%,233.86,17.96,0,1,8,0,8833,31.3,19,0
4750,5.99%,144.49,6.22,0,0,5,0,719,7.2,12,0
15000,19.42%,392.59,10.06,0,0,11,0,13574,95.6,16,0
2000,5.99%,60.84,11.29,0,0,11,0,21994,45.4,18,0
2500,5.42%,75.4,9.2,0,0,9,0,1421,4.6,17,0
13000,10.74%,280.97,7.98,0,0,7,0,18199,72.2,12,0
35000,16.49%,860.28,2.32,0,2,4,0,3658,19.8,11,0
10000,7.14%,309.4,15.42,0,2,16,0,13014,14.7,41,0
8000,14.27%,274.48,19.34,0,3,9,0,7626,80.3,18,0
8000,6.92%,246.73,6.18,0,0,5,0,9845,35.6,9,0
8000,12.92%,269.25,12.07,0,5,11,1,7661,67.7,17,0
3600,13.49%,122.15,14.48,0,0,6,0,3147,80.7,7,0
2200,13.06%,74.2,14.05,0,1,8,0,2696,84.2,24,0
6625,14.27%,155.09,24.68,0,3,8,0,9646,72,26,0
8800,11.58%,290.52,10.71,0,1,15,0,52141,73.3,44,0
3000,8.49%,61.54,26.09,0,0,8,0,3810,69.3,15,0
2500,7.51%,77.78,12.03,0,1,8,0,0,0,8,0
5375,10.65%,175.09,17.69,0,0,10,0,27122,79.8,21,0
7200,16.32%,254.27,11.96,0,8,9,0,2431,47.7,17,0
5000,7.68%,155.96,7.03,0,0,8,0,2660,23.7,22,0
2500,10.99%,81.84,3.81,0,0,4,0,5244,61,11,0
10800,12.09%,359.18,5.53,0,1,12,0,14922,43.8,15,1
9600,14.61%,330.97,10.45,0,4,4,0,6193,27,4,0
12000,9.99%,387.15,21.57,0,1,15,0,11001,34.3,17,0
4500,10.00%,145.21,7.02,0,3,8,0,5034,21,15,1
14000,13.98%,478.36,18.14,1,1,8,0,10041,40.7,26,0
5000,11.99%,166.05,16.08,0,0,4,0,636,70.7,6,0
15000,10.00%,484.01,7.04,0,1,7,0,9928,33.1,12,1
16800,11.99%,373.63,10.73,0,1,19,0,17823,11.8,39,0
3500,13.49%,118.76,2.49,2,0,3,0,24029,0,14,0
